sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	sample13	sample14	sample15	sample16	sample17	sample18	sample19	sample20	sample21	sample22	sample23	sample24	sample25	sample26	sample27	sample28	sample29	sample30	sample31	sample32	sample33	sample34	sample35	sample36	sample37	sample38	sample39	sample40	sample41	sample42	sample43	sample44	sample45	sample46	sample47	sample48	sample49	sample50	sample51	sample52	sample53	sample54	sample55	sample56	sample57	sample58	sample59	sample60	sample61	sample62	sample63	sample64	sample65	sample66	sample67	sample68	sample69	sample70	sample71	sample72	sample73	sample74	sample75	sample76	sample77	sample78	sample79	sample80
118	56	0	109	44	156	0	13	0	230	167	0	21	0	51	141	53	135	11	158	122	48	99	103	137	57	162	97	0	126	0	33	0	40	0	50	87	34	0	0	89	1	13	67	206	114	0	84	0	0	40	225	0	0	0	848	13	0	0	16	160	9	0	250	271	0	0	116	0	0	0	0	0	100	36	43	0	0	0	0
109	24	0	0	23	0	0	28	0	0	59	0	0	0	0	125	0	57	28	7	45	115	0	73	43	0	53	11	17	18	0	21	0	0	0	0	29	0	0	0	0	0	15	0	117	0	0	0	0	0	0	0	10	7	0	95	0	0	9	0	77	0	0	0	343	131	80	16	0	0	0	0	0	67	50	0	0	92	41	0
55	18	26	66	26	18	0	0	0	112	59	0	0	14	12	50	0	32	29	50	0	0	45	130	43	10	43	35	16	34	13	0	0	13	0	83	56	0	0	22	0	0	0	10	193	0	8	77	18	16	14	0	0	29	23	204	20	0	0	17	21	0	4	34	171	138	46	24	11	51	28	0	0	55	56	15	16	142	0	0
163	84	91	238	74	34	24	0	0	149	363	26	37	66	74	34	88	176	312	264	346	31	110	258	211	15	93	188	0	248	28	27	0	0	0	225	87	74	0	0	0	5	77	0	586	91	0	204	258	53	59	25	148	28	26	0	18	0	0	38	637	67	0	541	622	26	222	1270	0	0	15	0	0	139	0	0	48	76	743	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	73	0	0	0	0	0	40	38	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	30	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	77	0	0	60	0	0	0	0	0	0	35	0	0	0	0	39
1283	4	115	46	0	0	0	0	0	0	0	0	203	0	0	0	0	4	0	0	423	0	0	27	3	0	0	0	0	523	0	11	0	0	30	806	156	0	0	0	0	0	0	0	317	0	0	2	0	0	0	0	1	8	0	270	0	9	0	151	162	0	0	0	140	0	85	0	0	0	0	0	0	12	0	0	0	393	403	6
99	0	26	313	0	0	0	0	1	133	11	0	1	0	0	134	0	97	0	0	126	0	0	0	111	13	0	0	0	0	0	30	0	0	54	218	0	37	0	10	53	0	0	0	237	0	0	0	0	16	0	39	31	0	0	0	0	0	0	0	117	0	0	0	20	30	61	0	0	0	0	51	0	44	49	0	39	15	0	240
137	0	46	54	52	0	0	10	0	103	123	0	33	0	0	52	0	80	0	0	0	29	32	51	0	0	32	67	43	0	0	164	0	0	0	0	58	0	0	22	34	0	8	0	170	66	0	61	46	0	7	102	0	43	17	218	20	0	0	0	48	0	0	0	0	82	108	121	0	41	0	0	0	0	0	0	74	0	140	78
0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	7	0	0	0	11	17	0	0	0	3	0	0	0	0	0	0	0	16	0	0	0	0	0	0	28	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	61	0	0	0	67	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	113	29	63
138	0	0	0	0	52	0	0	0	179	167	0	0	0	36	89	0	0	0	31	62	124	0	0	139	0	120	42	96	98	0	190	0	0	37	0	39	24	0	26	0	0	0	17	41	0	15	67	10	8	0	0	0	11	0	0	0	0	0	0	50	3	0	19	128	20	61	102	4	0	0	1	0	0	15	10	12	0	39	21
0	95	0	144	71	84	0	0	0	256	230	26	22	0	0	0	33	60	72	0	150	0	173	0	6	0	233	0	0	54	0	0	0	0	24	53	0	0	0	0	250	0	35	0	77	154	78	0	0	4	0	288	0	116	0	37	9	4	0	48	98	0	0	88	155	0	76	652	1	306	55	7	0	42	268	31	42	46	72	39
0	0	142	85	25	0	0	0	0	52	140	0	0	0	84	23	0	0	0	30	63	0	0	6	0	0	69	76	13	51	0	49	0	0	0	0	6	35	0	0	0	0	0	0	85	0	0	68	0	0	46	0	0	0	0	0	0	0	0	53	0	0	0	87	162	56	41	31	0	37	0	0	0	145	93	0	68	0	0	0
0	0	497	6	0	0	0	66	0	0	0	0	0	42	3	0	0	0	0	0	0	0	1	0	0	0	552	0	0	1	0	200	0	0	2	0	499	0	0	0	0	0	0	0	102	78	0	0	0	0	0	158	2	0	0	6	0	0	53	0	105	0	0	0	0	5	18	5	0	0	57	0	0	0	24	0	0	0	0	186
21	0	0	0	22	0	0	0	0	95	105	0	7	0	50	0	0	21	16	0	0	0	0	0	5	0	0	0	0	0	9	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	11	0	0	0	0	0	0	0	89	0	6	97	0	0	0	0	0	0	21	0	0	0	0	0
0	91	0	95	42	0	0	0	0	0	0	0	0	0	145	0	0	0	0	159	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	51	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215	0	59	0	0	0	0	0	0	48	0	0	0	0	0	0	0	259	47	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	196	0	0	0	0	0	0	0	169	0	0	0	0	0
39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	58	0	0	0	156	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	2	10	0	0	0	11	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	91	0	0	0	75	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0
12	41	64	127	198	85	0	4	0	124	208	55	88	17	37	82	0	117	47	119	71	54	91	495	46	18	351	16	37	158	0	440	0	42	4	29	186	0	0	5	86	24	0	188	305	2	40	100	24	33	0	378	0	274	0	154	0	0	0	23	129	16	28	30	0	29	42	28	108	207	0	53	21	104	83	0	132	40	117	344
0	0	55	0	0	0	0	0	0	56	46	0	31	0	0	0	0	0	40	0	45	0	0	0	118	0	0	43	13	0	0	0	0	9	0	0	42	0	0	0	97	6	0	0	132	0	0	55	72	0	0	23	0	32	0	125	0	0	0	9	0	0	0	0	0	0	0	47	0	30	0	0	0	0	0	17	0	0	50	102
50	0	3	62	0	21	0	0	0	53	38	0	0	3	0	0	0	0	16	31	0	0	66	0	36	0	50	44	0	0	6	0	0	0	22	0	24	5	0	0	91	0	7	0	0	0	0	22	0	0	6	0	0	0	0	106	0	0	0	0	29	0	0	25	0	0	0	78	0	32	0	0	0	150	0	10	0	47	62	67
30	3	23	0	95	97	0	0	0	19	82	0	24	0	21	5	34	203	0	0	0	46	0	31	32	0	22	67	96	13	0	0	0	18	43	95	0	42	0	0	22	0	0	38	0	3	0	17	49	14	0	0	0	0	48	97	0	0	0	13	0	0	0	0	0	67	22	71	0	77	21	0	6	0	52	9	0	21	70	19
0	0	0	53	0	48	0	0	0	127	37	0	0	0	0	0	0	0	0	22	27	0	16	20	68	4	0	47	0	0	0	0	0	4	0	68	0	0	0	0	24	0	0	0	0	0	0	65	0	0	86	0	0	26	0	0	0	0	0	50	0	0	0	0	0	30	0	0	13	77	0	0	0	0	57	0	0	0	0	0
245	192	92	477	0	6	0	0	0	0	0	0	110	60	172	411	0	13	173	395	187	23	120	273	303	0	400	6	297	318	0	38	0	40	32	4	3	0	0	4	21	0	0	58	287	80	8	82	261	0	0	366	0	3	109	242	29	0	0	53	0	0	1	71	290	940	1325	746	46	267	58	0	0	157	365	49	8	203	61	94
124	0	0	0	0	0	0	0	0	0	0	9	4	0	0	6	0	1	0	0	0	0	0	0	0	0	294	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	1	0	0	0	0	0	30	603	0	0	0	2	0	0	0	0	0	666	0	0	0	0	16	0	0	0	149	8
0	0	18	0	0	31	0	0	0	0	121	0	13	0	0	0	0	0	0	0	32	54	59	58	55	0	2	11	38	0	0	26	0	0	0	14	0	0	0	0	0	0	0	0	181	0	58	152	0	0	36	0	23	33	7	39	0	0	0	46	0	10	0	0	41	33	105	0	0	0	11	0	0	0	59	0	59	0	46	0
789	0	48	14	12	0	0	0	0	87	130	0	6	0	290	93	3	402	0	556	135	142	301	37	392	0	314	0	8	432	0	149	0	139	77	339	199	25	0	44	31	0	85	349	252	689	632	7	100	256	122	346	45	30	118	2102	140	0	8	0	1172	21	2	48	51	272	476	245	130	84	2	5	48	862	373	24	125	484	1057	134
0	0	0	0	0	0	12	0	0	0	0	0	0	0	12	0	0	18	0	79	0	71	0	0	0	0	0	0	26	0	0	0	0	5	0	8	0	0	0	0	0	0	0	14	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	55	59	0	0	0	0	0	0	0	0	22	84	41	0
0	0	13	0	0	0	0	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	22	0	0	1	117	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	115	0	0	0	18	0	0	0	110	0	0	0	0	0	0	21	20	0	0	0	0	36	0	0	0	0	0	32	129	0	0	0	0	0	0	0	0	105	0	51	82	0	0	0	0	0	0	0	0	0	0	0	0
201	0	130	129	0	40	0	26	0	383	168	0	0	0	26	0	21	87	149	0	0	130	0	134	178	27	0	104	112	94	0	172	0	37	0	164	208	0	4	0	0	0	0	25	0	60	100	166	183	0	0	0	0	18	55	394	12	0	11	0	146	8	0	0	0	160	0	0	0	80	0	0	0	188	128	0	15	240	52	163
0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0
15	0	0	2	27	0	0	0	0	61	13	0	26	0	17	52	0	17	36	29	70	95	0	16	212	0	0	0	21	0	0	16	0	0	0	35	17	51	0	0	62	0	0	0	227	21	30	16	0	0	0	0	5	0	31	177	5	0	0	0	0	0	0	18	66	74	46	81	0	210	0	0	0	35	0	0	0	68	11	0
0	0	0	40	96	81	0	14	0	215	43	0	7	0	62	162	1	21	0	6	112	195	4	0	12	0	131	27	0	101	53	0	0	11	24	22	102	0	8	0	15	0	3	2	115	0	40	80	174	0	1	6	19	15	0	53	10	0	3	36	3	0	0	0	31	0	0	0	0	0	0	40	5	3	184	0	3	25	86	278
0	0	81	0	35	0	0	0	0	124	155	0	0	10	121	0	0	138	84	79	263	254	0	96	197	79	298	152	14	62	11	118	0	20	42	30	0	0	0	0	0	0	29	81	555	41	28	229	0	5	0	94	0	47	0	439	0	0	0	63	64	17	0	0	400	55	158	30	0	179	0	0	0	294	262	13	142	0	293	39
0	7	98	0	43	0	0	28	0	0	0	6	45	0	0	0	0	0	0	15	0	0	126	9	50	0	123	9	0	0	0	24	0	0	0	41	49	0	0	0	12	0	0	30	0	0	0	57	27	1	0	71	0	0	0	499	60	0	0	34	15	0	0	8	69	5	208	43	0	0	0	0	0	19	0	0	22	0	25	38
22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	23	0	0	0	17	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	49	219	0	0	0	0	0	0	0	0	11	0	0	227	0	0	0	0	0	13	0	0	0	0	306	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	34	0	59	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	4	50	0	0	0	0	15	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	35	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	31	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	13
301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	0	0	0	0	0	0	0	0	0	0	13	0	59	0	0	0	0	0	0
0	0	5	0	10	0	0	0	0	0	0	0	0	0	18	0	0	0	0	20	0	0	0	25	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	79	0	0	0	0	0	0	0	0	0	0	83	61	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0
0	19	0	34	1	24	4	0	0	0	637	0	127	0	93	39	35	177	40	288	0	0	1222	1389	48	2	78	0	27	0	6	0	0	1	0	0	0	42	0	0	0	0	0	0	86	0	2	477	0	4	0	11	0	0	0	210	109	0	2	0	6	0	0	21	48	0	355	1	0	0	2	166	66	0	4	16	0	0	9	7
0	0	0	0	0	0	0	0	0	0	50	0	0	0	3	42	0	84	0	0	0	63	0	42	0	0	0	0	32	19	0	0	0	0	0	0	0	0	0	0	0	0	14	0	96	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	12	18	49	0	72	0	21	0	0	0	0	39	16	0	0
0	0	0	0	0	0	0	0	0	361	7	0	0	0	0	2	0	0	0	0	0	0	0	0	0	28	0	19	0	0	0	7	0	0	0	0	1	0	0	0	168	0	0	192	0	0	0	1	0	8	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	322	0	1237	0	0	0	0	0	44	15	0	6	370	0	66
0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	82	170	0	0	0	0	0
0	0	0	62	0	13	0	0	0	41	0	0	0	0	31	0	0	0	15	0	55	0	53	14	36	0	142	64	21	0	0	0	0	0	0	0	41	0	0	0	0	0	0	21	0	0	0	90	0	0	0	34	0	15	0	196	13	0	0	0	0	0	0	0	89	0	0	0	0	115	0	0	0	98	0	0	0	32	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	114	54	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	31	0	18	0	0	0	0	0	0	0	0	0	142	0	0	0	0	141	0	0	0	0	0	0	0	0	77	0
28	29	0	74	0	0	0	0	0	24	0	0	0	0	9	0	0	29	0	0	169	6	48	0	0	0	0	0	5	0	0	25	0	0	0	0	11	4	0	0	0	0	0	22	0	0	0	0	12	0	0	0	0	0	44	45	0	0	0	0	0	0	0	0	0	0	0	28	0	60	1	0	0	0	59	0	0	56	37	29
15	95	16	136	0	1	0	0	0	0	4	0	0	0	0	0	0	63	0	0	0	22	0	0	4	0	5	0	0	7	0	101	0	0	0	0	0	0	0	0	37	0	0	0	390	0	0	67	0	0	0	49	0	0	0	0	0	0	0	20	0	0	0	133	2	0	0	0	4	41	0	44	0	0	24	0	0	2	86	47
36	8	15	96	11	42	0	0	0	66	19	3	0	0	0	44	0	33	23	0	0	46	49	53	0	0	25	40	0	0	0	0	0	49	33	60	0	0	0	14	0	0	0	22	47	9	0	67	0	0	0	0	0	12	15	114	0	0	0	40	0	11	0	38	57	106	57	59	0	202	0	0	0	0	30	0	0	40	67	0
39	56	0	0	0	0	0	0	0	35	0	0	0	0	0	4	0	0	0	7	9	0	0	0	56	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	30	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	24	0	13	73	0	5	61	0	9	0	0	0	0	0	0	7	0	0	24
0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	19	17	0	8	0	13	0	0	0	0	0	36	0	48	0	0	125	0	0	44	0	91	44	0	0	0	0	0	0	0	0	0	12	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	19	18	123	0	0	0	0	94	0	0	0	78	0	0	65	1	143	0	0	0	0	62	0	0	60	0	42
0	0	0	31	3	0	0	0	0	0	453	0	21	0	0	116	0	0	34	0	79	30	0	29	0	0	100	26	55	27	0	0	0	0	0	81	0	0	0	10	60	0	0	0	0	0	0	74	0	0	4	16	9	0	0	162	0	0	0	39	74	0	0	0	0	73	119	109	39	0	0	0	0	0	39	0	0	41	0	65
293	329	244	261	67	24	0	15	0	144	0	0	74	31	0	23	33	250	129	12	305	49	3	373	21	0	0	67	45	0	11	0	0	59	0	137	46	0	0	28	217	0	0	0	108	24	85	172	16	29	0	74	25	9	0	341	12	0	0	0	0	3	0	0	20	0	102	230	69	0	0	34	0	436	564	0	250	44	216	111
0	32	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	50	0	0	45	0	0	0	36	37	0	0	0	17	0	0	0	0	0	17	67	0	0	0	109	0	0	0	0	0	21	0	0	0	18	0	34	0	0	0	78	0	0	28	0	0	0	87	0	0	0	0	4	89	0	0	23	0	0	64
13	0	18	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0
170	0	58	9	30	0	0	65	0	114	69	4	0	0	0	97	0	0	0	0	53	0	625	0	217	2	204	296	515	8	0	0	0	0	0	62	0	0	0	0	238	0	0	87	276	0	0	233	144	0	89	58	0	0	14	531	16	0	0	164	867	0	0	0	0	0	19	170	1	50	4	130	0	135	12	82	348	138	0	266
0	40	0	0	0	0	0	0	0	224	0	0	0	0	0	0	0	0	0	0	0	0	0	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	239	0	0	142	0	0	0	0	0	0	0	19	131	0
0	0	0	11	0	0	0	0	0	0	1	0	0	0	0	2	0	39	0	0	0	0	1	0	0	0	14	0	0	0	0	0	0	0	0	48	62	0	0	0	89	0	0	0	0	84	0	0	0	0	12	0	1	0	17	15	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48
0	63	0	0	1	0	17	0	0	4	15	17	0	0	0	8	0	48	6	49	12	0	0	0	0	0	4	0	40	1	4	0	1	0	19	0	0	0	0	13	0	85	66	0	0	0	0	0	0	0	0	27	0	0	0	0	0	4	1	0	0	0	0	1	997	7	0	3	2	0	148	4	0	0	1	1	0	0	0	0
231	0	0	19	15	0	0	0	0	108	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39
60	0	0	0	0	0	0	0	0	0	44	0	0	0	0	71	0	54	0	0	0	41	0	0	0	0	0	0	0	0	4	0	0	0	0	76	43	0	0	0	56	0	0	0	125	0	23	0	30	0	22	0	0	0	0	54	0	0	0	38	40	0	0	0	84	0	61	0	0	0	0	15	0	0	33	0	0	0	0	0
59	19	51	95	54	142	0	52	0	550	28	85	66	0	0	15	58	16	0	130	183	140	165	32	42	0	42	51	64	72	0	287	0	0	1	48	287	95	24	0	258	0	0	41	11	7	17	35	61	0	0	213	54	0	0	79	49	2	0	202	0	0	0	165	88	33	837	175	20	194	15	75	0	237	55	57	71	99	122	260
0	0	0	23	22	12	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	108	82	0	88	0	0	0	8	52	0	0	0	10	0	0	0	0	0	30	0	0	0	0	0	9	0	0	0	0	0	6	0	0	0	8	0	0	0	0	49	0	6	0	0	0	39	14	0	0	0	2	5	197	0	0	0	0	164	0
0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	77	6	18	0	0	0	38	0	53	19	0	116	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	59	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	138	0	0	30	45	0
0	0	4	116	0	129	0	0	0	0	0	24	0	0	0	28	1	47	0	0	0	0	61	0	0	0	50	16	56	15	0	0	0	0	0	0	18	27	0	0	0	0	0	0	137	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	33	0	0	0	152	0	0	0	0	0	0	0	0	0	136	0	0	20	43	6
4	72	0	32	0	0	0	25	0	0	10	0	0	0	0	46	17	16	0	56	0	0	47	96	58	0	60	0	0	0	0	97	0	0	0	61	0	0	0	0	0	0	0	0	0	20	0	40	0	4	0	0	0	0	0	460	0	0	0	0	122	0	0	0	0	62	68	0	0	65	0	0	0	60	294	0	31	0	126	0
91	1	0	0	23	0	0	2	0	0	37	4	0	0	0	9	0	44	0	114	67	134	0	269	12	0	17	4	0	19	0	72	0	0	0	0	0	0	0	0	0	0	0	0	33	52	11	5	0	0	3	0	0	0	0	14	0	0	0	0	8	49	0	0	0	23	173	75	0	181	0	0	0	18	0	0	0	55	93	0
0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	34	0	0	0	57	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	61	14	0	0	0	0	0	88	20	0	44	44	0
0	3	0	40	0	0	0	351	0	364	0	0	74	0	0	0	0	12	0	109	0	0	508	46	0	0	39	0	0	135	0	51	0	0	0	190	0	0	0	0	0	0	0	0	10	0	0	0	0	21	0	0	0	3	0	299	0	0	0	0	649	19	0	79	118	0	22	270	58	58	0	0	0	5	0	43	0	948	0	59
27	16	0	11	0	10	0	0	0	31	21	10	0	6	19	0	0	0	13	48	0	24	0	73	75	0	35	45	0	0	0	0	0	0	0	63	57	4	0	0	50	1	0	131	64	0	0	33	13	8	0	45	0	0	25	79	0	0	0	0	117	0	0	0	20	75	34	0	0	0	7	0	9	0	61	0	5	10	42	14
82	77	17	93	0	40	0	0	0	211	790	0	65	0	69	75	53	376	46	43	378	144	0	79	46	0	93	133	13	0	0	74	0	0	0	119	41	191	0	0	79	0	21	0	950	1	3	51	239	0	0	106	0	149	51	582	134	0	0	0	242	0	0	84	5	222	216	223	0	354	0	43	0	158	0	108	157	368	109	215
0	10	14	0	0	0	0	14	0	0	0	0	18	2	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	54	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	111	0	0	0	98	80
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	71	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	54	0	0
73	0	20	49	0	0	0	0	0	75	60	0	0	0	0	52	0	87	8	41	0	0	66	16	39	11	0	66	43	0	0	21	0	0	0	0	0	0	0	0	90	0	0	56	47	0	0	44	20	0	0	26	0	0	40	0	0	0	0	47	100	21	0	0	59	0	0	119	0	0	9	17	0	22	50	0	0	55	0	0
0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	6	0	60	49	50	146	0	0	0	0	0	0	14	0	0	0	0	28	0	7	0	0	72	0	0	0	0	0	5	0	0	0	23	43	0	0	0	2	0	0	0	0	19	9	0	0	50	0	0	0	0	32	15	11	0	7	0	9	59	70	139	4
0	0	60	0	27	69	0	0	0	897	22	0	0	0	0	0	0	0	0	118	0	0	14	0	0	0	546	9	0	0	0	0	0	0	79	0	0	0	0	0	150	0	0	0	89	0	0	472	2	0	0	0	0	0	0	0	0	0	0	25	791	0	0	0	81	0	0	0	0	0	0	0	0	99	0	0	0	72	0	0
38	3	14	150	48	9	0	0	0	10	5	0	1	16	3	62	46	31	22	101	23	122	45	97	115	0	158	99	23	0	82	214	1	75	28	1302	202	31	0	0	1	32	24	189	477	42	201	567	57	101	185	0	8	112	129	14	0	0	0	0	183	2	0	197	1099	626	167	139	274	20	0	44	0	225	487	0	0	0	73	234
0	0	0	0	0	0	0	11	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	30	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	3	0	0	38	0	97	139	0	0	52	0	0	0	0	0	22	0	20	0
202	46	0	0	0	0	0	0	0	104	35	0	0	0	0	0	0	0	0	0	0	0	183	31	0	0	146	82	0	0	0	0	0	10	0	70	175	54	0	0	0	0	0	0	55	0	0	7	0	0	1	28	0	0	1	0	0	0	0	30	31	0	0	0	0	30	20	54	0	38	0	0	0	35	0	0	15	0	48	62
